message_id,label,date,word_count,unique_word_count,avg_word_length,lexical_diversity,hapax_legomena_ratio
4256,spam,2004-09-06,40,40,6.5,1.0,1.0
4257,spam,2004-09-06,10,10,4.8,1.0,1.0
4258,spam,2004-09-08,91,26,4.34065934065934,0.2857142857142857,0.17582417582417584
4259,spam,2004-09-08,65,57,4.523076923076923,0.8769230769230769,0.7538461538461538
4260,spam,2004-09-08,65,57,4.569230769230769,0.8769230769230769,0.7538461538461538
4261,spam,2004-09-09,6,6,4.333333333333333,1.0,1.0
4262,spam,2004-09-09,81,81,10.901234567901234,1.0,1.0
4263,spam,2004-09-10,85,85,9.635294117647058,1.0,1.0
4264,spam,2004-09-10,763,750,7.133682830930537,0.9829619921363041,0.9685452162516383
4265,spam,2004-09-10,21,21,5.0,1.0,1.0
4266,spam,2004-09-12,6,6,3.8333333333333335,1.0,1.0
4267,spam,2004-09-12,75,56,4.24,0.7466666666666667,0.5466666666666666
4268,spam,2004-09-12,251,177,4.49402390438247,0.7051792828685259,0.5776892430278885
4269,spam,2004-09-12,4,4,4.75,1.0,1.0
4270,spam,2004-09-13,28,20,5.357142857142857,0.7142857142857143,0.42857142857142855
4271,spam,2004-09-13,164,94,3.567073170731707,0.573170731707317,0.35365853658536583
4272,spam,2004-09-13,341,184,4.5014662756598245,0.5395894428152492,0.36950146627565983
4273,spam,2004-09-13,8,8,4.25,1.0,1.0
4274,spam,2004-09-13,50,43,4.94,0.86,0.72
4275,spam,2004-09-13,118,91,4.8559322033898304,0.7711864406779662,0.6271186440677966
4276,spam,2004-09-13,8,8,2.875,1.0,1.0
4277,spam,2004-09-13,4,4,4.75,1.0,1.0
4278,spam,2004-09-14,1779,251,4.317032040472175,0.14109050028105677,0.07532321528948847
4279,spam,2004-09-14,6,6,4.333333333333333,1.0,1.0
4280,spam,2004-09-15,6,6,4.666666666666667,1.0,1.0
4281,spam,2004-09-15,153,136,4.764705882352941,0.8888888888888888,0.803921568627451
4282,spam,2004-09-15,0,0,0.0,0.0,0.0
4283,spam,2004-09-15,94,78,4.361702127659575,0.8297872340425532,0.7021276595744681
4284,spam,2004-09-16,5,5,5.4,1.0,1.0
4285,spam,2004-09-16,219,207,6.968036529680365,0.9452054794520548,0.9041095890410958
4286,spam,2004-09-16,365,219,4.627397260273972,0.6,0.4410958904109589
4287,spam,2004-09-16,110,107,5.9,0.9727272727272728,0.9454545454545454
4288,spam,2004-09-16,79,61,5.151898734177215,0.7721518987341772,0.5822784810126582
4289,spam,2004-09-17,77,74,5.675324675324675,0.961038961038961,0.922077922077922
4290,spam,2004-09-18,71,66,4.816901408450704,0.9295774647887324,0.8732394366197183
4291,spam,2004-09-18,92,71,4.804347826086956,0.7717391304347826,0.6086956521739131
4292,spam,2004-09-18,183,114,4.825136612021858,0.6229508196721312,0.43169398907103823
4293,spam,2004-09-18,117,90,4.743589743589744,0.7692307692307693,0.6239316239316239
4294,spam,2004-09-18,223,217,6.358744394618834,0.9730941704035875,0.9461883408071748
4295,spam,2004-09-19,161,136,5.745341614906832,0.84472049689441,0.7453416149068323
4296,spam,2004-09-20,147,147,7.163265306122449,1.0,1.0
4297,spam,2004-09-20,8,8,2.875,1.0,1.0
4298,spam,2004-09-20,20,19,5.05,0.95,0.9
4299,spam,2004-09-21,72,63,5.75,0.875,0.8055555555555556
4300,spam,2004-09-22,84,83,9.928571428571429,0.9880952380952381,0.9761904761904762
4301,spam,2004-09-22,401,190,2.334164588528678,0.47381546134663344,0.34413965087281795
4302,spam,2004-09-22,77,64,4.5064935064935066,0.8311688311688312,0.6883116883116883
4303,spam,2004-09-22,64,45,4.515625,0.703125,0.53125
4304,spam,2004-09-22,8,8,2.875,1.0,1.0
4305,spam,2004-09-23,74,61,4.594594594594595,0.8243243243243243,0.6756756756756757
4306,spam,2004-09-23,524,261,4.658396946564886,0.49809160305343514,0.3606870229007634
4307,spam,2004-09-24,443,144,4.553047404063205,0.32505643340857787,0.18058690744920994
4308,spam,2004-09-24,83,83,9.289156626506024,1.0,1.0
4309,spam,2004-09-24,85,75,5.5058823529411764,0.8823529411764706,0.7764705882352941
4310,spam,2004-09-24,127,97,5.732283464566929,0.7637795275590551,0.5748031496062992
4311,spam,2004-09-24,237,172,4.10126582278481,0.7257383966244726,0.620253164556962
4312,spam,2004-09-24,205,110,5.15609756097561,0.5365853658536586,0.375609756097561
4313,spam,2004-09-24,331,186,4.601208459214502,0.5619335347432024,0.3867069486404834
4314,spam,2004-09-24,4,4,3.25,1.0,1.0
4315,spam,2004-09-25,261,173,4.639846743295019,0.6628352490421456,0.5440613026819924
4316,spam,2004-09-25,103,79,4.631067961165049,0.7669902912621359,0.5728155339805825
4317,spam,2004-09-25,25,24,4.28,0.96,0.92
4318,spam,2004-09-25,725,359,4.987586206896552,0.49517241379310345,0.35586206896551725
4319,spam,2004-09-26,15,14,3.7333333333333334,0.9333333333333333,0.8666666666666667
4320,spam,2004-09-26,177,172,6.728813559322034,0.9717514124293786,0.943502824858757
4321,spam,2004-09-26,85,75,5.647058823529412,0.8823529411764706,0.7764705882352941
4322,spam,2004-09-26,86,64,2.953488372093023,0.7441860465116279,0.6395348837209303
4323,spam,2004-09-27,18,17,3.2777777777777777,0.9444444444444444,0.8888888888888888
4324,spam,2004-09-27,87,75,5.195402298850575,0.8620689655172413,0.735632183908046
4325,spam,2004-09-27,13,13,3.923076923076923,1.0,1.0
4326,spam,2004-09-28,1292,396,3.9953560371517027,0.3065015479876161,0.21052631578947367
4327,spam,2004-09-29,95,74,4.2631578947368425,0.7789473684210526,0.5894736842105263
4328,spam,2004-09-30,84,79,4.845238095238095,0.9404761904761905,0.8809523809523809
4329,spam,2004-09-30,11,11,4.636363636363637,1.0,1.0
4330,spam,2004-10-01,180,113,4.066666666666666,0.6277777777777778,0.46111111111111114
4331,spam,2004-10-02,133,109,5.548872180451128,0.8195488721804511,0.706766917293233
4332,spam,2004-10-02,11,11,5.0,1.0,1.0
4333,spam,2004-10-02,78,70,4.987179487179487,0.8974358974358975,0.7948717948717948
4334,spam,2004-10-03,90,67,2.6666666666666665,0.7444444444444445,0.6111111111111112
4335,spam,2004-10-03,107,94,5.364485981308412,0.8785046728971962,0.794392523364486
4336,spam,2004-10-03,58,52,4.293103448275862,0.896551724137931,0.8103448275862069
4337,spam,2004-10-03,171,117,4.777777777777778,0.6842105263157895,0.543859649122807
4338,spam,2004-10-04,32,28,4.9375,0.875,0.75
4339,spam,2004-10-04,32,28,4.9375,0.875,0.75
4340,spam,2004-10-04,83,83,10.144578313253012,1.0,1.0
4341,spam,2004-10-04,88,74,4.329545454545454,0.8409090909090909,0.7272727272727273
4342,spam,2004-10-05,98,82,4.877551020408164,0.8367346938775511,0.7244897959183674
4343,spam,2004-10-05,139,96,5.136690647482014,0.6906474820143885,0.5251798561151079
4344,spam,2004-10-05,15,15,3.2,1.0,1.0
4345,spam,2004-10-05,66,52,4.333333333333333,0.7878787878787878,0.6363636363636364
4346,spam,2004-10-06,55,44,4.6,0.8,0.6363636363636364
4347,spam,2004-10-06,33,32,3.787878787878788,0.9696969696969697,0.9393939393939394
4348,spam,2004-10-06,57,48,4.649122807017544,0.8421052631578947,0.6842105263157895
4349,spam,2004-10-06,15,15,4.133333333333334,1.0,1.0
4350,spam,2004-10-06,293,192,4.716723549488054,0.6552901023890785,0.49829351535836175
4351,spam,2004-10-07,51,50,4.1568627450980395,0.9803921568627451,0.9607843137254902
4352,spam,2004-10-07,10,10,4.8,1.0,1.0
4353,spam,2004-10-07,75,54,5.4,0.72,0.5466666666666666
4354,spam,2004-10-07,219,202,8.71689497716895,0.9223744292237442,0.8447488584474886
4355,spam,2004-10-08,61,49,3.9344262295081966,0.8032786885245902,0.6557377049180327
4356,spam,2004-10-08,10,10,4.0,1.0,1.0
4357,spam,2004-10-08,12,12,4.5,1.0,1.0
4358,spam,2004-10-08,368,349,6.581521739130435,0.9483695652173914,0.9211956521739131
4359,spam,2004-10-08,88,84,6.3522727272727275,0.9545454545454546,0.9090909090909091
4360,spam,2004-10-09,199,134,4.336683417085427,0.6733668341708543,0.507537688442211
4361,spam,2004-10-09,208,138,4.903846153846154,0.6634615384615384,0.5240384615384616
4362,spam,2004-10-09,44,41,4.795454545454546,0.9318181818181818,0.8636363636363636
4363,spam,2004-10-09,11,11,4.454545454545454,1.0,1.0
4364,spam,2004-10-10,9,9,4.555555555555555,1.0,1.0
4365,spam,2004-10-10,115,97,4.060869565217391,0.8434782608695652,0.7304347826086957
4366,spam,2004-10-10,11,11,3.8181818181818183,1.0,1.0
4367,spam,2004-10-10,53,41,3.547169811320755,0.7735849056603774,0.6037735849056604
4368,spam,2004-10-11,114,92,4.166666666666667,0.8070175438596491,0.6929824561403509
4369,spam,2004-10-12,140,100,5.007142857142857,0.7142857142857143,0.5428571428571428
4370,spam,2004-10-12,33,32,3.787878787878788,0.9696969696969697,0.9393939393939394
4371,spam,2004-10-13,1482,580,5.1437246963562755,0.3913630229419703,0.247638326585695
4372,spam,2004-10-13,13,12,4.846153846153846,0.9230769230769231,0.8461538461538461
4373,spam,2004-10-13,3,3,6.333333333333333,1.0,1.0
4374,spam,2004-10-13,46,45,6.956521739130435,0.9782608695652174,0.9565217391304348
4375,spam,2004-10-14,5,5,5.2,1.0,1.0
4376,spam,2004-10-14,75,56,4.453333333333333,0.7466666666666667,0.5866666666666667
4377,spam,2004-10-14,10,10,3.9,1.0,1.0
4378,spam,2004-10-15,36,35,4.444444444444445,0.9722222222222222,0.9444444444444444
4379,spam,2004-10-15,127,90,4.929133858267717,0.7086614173228346,0.5590551181102362
4380,spam,2004-10-16,166,111,4.740963855421687,0.6686746987951807,0.4879518072289157
4381,spam,2004-10-16,475,263,4.658947368421052,0.5536842105263158,0.4063157894736842
4382,spam,2004-10-17,53,53,6.60377358490566,1.0,1.0
4383,spam,2004-10-17,8,8,6.375,1.0,1.0
4384,spam,2004-10-17,68,55,4.294117647058823,0.8088235294117647,0.6764705882352942
4385,spam,2004-10-17,25,22,3.68,0.88,0.8
4386,spam,2004-10-17,99,67,4.1313131313131315,0.6767676767676768,0.494949494949495
4387,spam,2004-10-18,15,15,3.8,1.0,1.0
4388,spam,2004-10-18,8,8,3.625,1.0,1.0
4389,spam,2004-10-18,33,32,3.787878787878788,0.9696969696969697,0.9393939393939394
4390,spam,2004-10-19,436,265,4.497706422018348,0.6077981651376146,0.4541284403669725
4391,spam,2004-10-19,121,95,4.528925619834711,0.7851239669421488,0.6446280991735537
4392,spam,2004-10-19,72,54,4.541666666666667,0.75,0.5694444444444444
4393,spam,2004-10-19,92,77,4.391304347826087,0.8369565217391305,0.717391304347826
4394,spam,2004-10-20,34,33,4.735294117647059,0.9705882352941176,0.9411764705882353
4395,spam,2004-10-20,402,194,2.4203980099502487,0.48258706467661694,0.35572139303482586
4396,spam,2004-10-20,189,119,4.746031746031746,0.6296296296296297,0.48148148148148145
4397,spam,2004-10-20,975,455,5.272820512820513,0.4666666666666667,0.3230769230769231
4398,spam,2004-10-21,114,87,4.087719298245614,0.7631578947368421,0.6403508771929824
4399,spam,2004-10-21,101,72,4.376237623762377,0.7128712871287128,0.5742574257425742
4400,spam,2004-10-22,103,81,4.466019417475728,0.7864077669902912,0.6310679611650486
4401,spam,2004-10-22,36,35,4.916666666666667,0.9722222222222222,0.9444444444444444
4402,spam,2004-10-23,204,132,4.715686274509804,0.6470588235294118,0.45098039215686275
4403,spam,2004-10-23,15,15,3.2,1.0,1.0
4404,spam,2004-10-24,220,205,6.15,0.9318181818181818,0.9
4405,spam,2004-10-24,44,44,8.363636363636363,1.0,1.0
4406,spam,2004-10-24,24,23,4.291666666666667,0.9583333333333334,0.9166666666666666
4407,spam,2004-10-24,18,16,4.611111111111111,0.8888888888888888,0.7777777777777778
4408,spam,2004-10-25,141,106,4.531914893617022,0.75177304964539,0.5886524822695035
4409,spam,2004-10-25,10,9,3.4,0.9,0.8
4410,spam,2004-10-25,13,13,3.6153846153846154,1.0,1.0
4411,spam,2004-10-26,53,50,6.056603773584905,0.9433962264150944,0.8867924528301887
4412,spam,2004-10-26,6,6,3.3333333333333335,1.0,1.0
4413,spam,2004-10-26,57,48,4.578947368421052,0.8421052631578947,0.6842105263157895
4414,spam,2004-10-26,52,46,4.1923076923076925,0.8846153846153846,0.7884615384615384
4415,spam,2004-10-27,25,25,7.88,1.0,1.0
4416,spam,2004-10-27,190,118,4.747368421052632,0.6210526315789474,0.4631578947368421
4417,spam,2004-10-27,76,55,4.342105263157895,0.7236842105263158,0.5131578947368421
4418,spam,2004-10-27,154,98,5.564935064935065,0.6363636363636364,0.42857142857142855
4419,spam,2004-10-27,113,96,4.088495575221239,0.8495575221238938,0.7345132743362832
4420,spam,2004-10-28,18,18,4.944444444444445,1.0,1.0
4421,spam,2004-10-29,31,31,4.548387096774194,1.0,1.0
4422,spam,2004-10-29,5,5,7.0,1.0,1.0
4423,spam,2004-10-29,5,5,3.0,1.0,1.0
4424,spam,2004-10-30,33,32,7.7272727272727275,0.9696969696969697,0.9393939393939394
4425,spam,2004-10-30,91,70,4.747252747252747,0.7692307692307693,0.5824175824175825
4426,spam,2004-10-30,8,8,4.875,1.0,1.0
4427,spam,2004-10-30,8,8,2.875,1.0,1.0
4428,spam,2004-10-31,6,6,3.3333333333333335,1.0,1.0
4429,spam,2004-10-31,9,9,5.111111111111111,1.0,1.0
4430,spam,2004-10-31,40,40,7.85,1.0,1.0
4431,spam,2004-10-31,70,60,4.185714285714286,0.8571428571428571,0.7571428571428571
4432,spam,2004-10-31,107,78,3.710280373831776,0.7289719626168224,0.5794392523364486
4433,spam,2004-10-31,99,67,4.1313131313131315,0.6767676767676768,0.494949494949495
4434,spam,2004-11-01,48,46,4.0625,0.9583333333333334,0.9166666666666666
4435,spam,2004-11-01,248,139,4.193548387096774,0.5604838709677419,0.375
4436,spam,2004-11-01,64,51,4.5625,0.796875,0.65625
4437,spam,2004-11-01,77,67,4.87012987012987,0.8701298701298701,0.7532467532467533
4438,spam,2004-11-01,198,124,5.01010101010101,0.6262626262626263,0.47474747474747475
4439,spam,2004-11-02,12,12,3.9166666666666665,1.0,1.0
4440,spam,2004-11-02,67,55,3.283582089552239,0.8208955223880597,0.7014925373134329
4441,spam,2004-11-03,52,52,7.115384615384615,1.0,1.0
4442,spam,2004-11-03,42,41,4.642857142857143,0.9761904761904762,0.9523809523809523
4443,spam,2004-11-03,4,4,3.25,1.0,1.0
4444,spam,2004-11-04,21,19,3.9523809523809526,0.9047619047619048,0.8095238095238095
4445,spam,2004-11-05,11,11,4.181818181818182,1.0,1.0
4446,spam,2004-11-05,189,119,4.724867724867725,0.6296296296296297,0.48148148148148145
4447,spam,2004-11-05,130,117,6.1692307692307695,0.9,0.8384615384615385
4448,spam,2004-11-05,34,34,6.764705882352941,1.0,1.0
4449,spam,2004-11-06,13,13,3.5384615384615383,1.0,1.0
4450,spam,2004-11-06,57,44,3.754385964912281,0.7719298245614035,0.5789473684210527
4451,spam,2004-11-07,243,138,4.909465020576132,0.5679012345679012,0.3497942386831276
4452,spam,2004-11-07,30,27,5.533333333333333,0.9,0.8
4453,spam,2004-11-07,246,158,4.3861788617886175,0.6422764227642277,0.4878048780487805
4454,spam,2004-11-07,34,31,4.823529411764706,0.9117647058823529,0.8235294117647058
4455,spam,2004-11-07,140,92,3.107142857142857,0.6571428571428571,0.5857142857142857
4456,spam,2004-11-08,135,106,4.770370370370371,0.7851851851851852,0.6370370370370371
4457,spam,2004-11-08,7,7,4.857142857142857,1.0,1.0
4458,spam,2004-11-09,42,40,7.976190476190476,0.9523809523809523,0.9047619047619048
4459,spam,2004-11-09,4,4,3.75,1.0,1.0
4460,spam,2004-11-10,58,51,4.603448275862069,0.8793103448275862,0.8275862068965517
4461,spam,2004-11-10,4,4,3.75,1.0,1.0
4462,spam,2004-11-10,14,14,4.214285714285714,1.0,1.0
4463,spam,2004-11-11,988,475,5.199392712550607,0.4807692307692308,0.3319838056680162
4464,spam,2004-11-11,50,50,6.68,1.0,1.0
4465,spam,2004-11-11,113,81,4.672566371681416,0.7168141592920354,0.5221238938053098
4466,spam,2004-11-11,581,290,4.709122203098107,0.4991394148020654,0.35111876075731496
4467,spam,2004-11-11,157,96,4.949044585987261,0.6114649681528662,0.45222929936305734
4468,spam,2004-11-11,236,146,4.27542372881356,0.6186440677966102,0.4406779661016949
4469,spam,2004-11-12,22,22,9.045454545454545,1.0,1.0
4470,spam,2004-11-12,49,34,5.183673469387755,0.6938775510204082,0.5102040816326531
4471,spam,2004-11-12,159,115,4.69811320754717,0.7232704402515723,0.5723270440251572
4472,spam,2004-11-12,956,443,5.152719665271967,0.46338912133891214,0.30857740585774057
4473,spam,2004-11-14,90,87,6.511111111111111,0.9666666666666667,0.9333333333333333
4474,spam,2004-11-14,162,158,5.9753086419753085,0.9753086419753086,0.9506172839506173
4475,spam,2004-11-16,62,51,3.903225806451613,0.8225806451612904,0.6612903225806451
4476,spam,2004-11-16,35,35,7.857142857142857,1.0,1.0
4477,spam,2004-11-16,144,134,5.847222222222222,0.9305555555555556,0.8958333333333334
4478,spam,2004-11-16,128,106,5.328125,0.828125,0.7109375
4479,spam,2004-11-16,11,11,4.818181818181818,1.0,1.0
4480,spam,2004-11-16,130,115,5.984615384615385,0.8846153846153846,0.8
4481,spam,2004-11-16,548,304,5.403284671532846,0.5547445255474452,0.3795620437956204
4482,spam,2004-11-16,120,96,4.625,0.8,0.6916666666666667
4483,spam,2004-11-17,120,84,3.8833333333333333,0.7,0.525
4484,spam,2004-11-19,102,84,4.078431372549019,0.8235294117647058,0.6764705882352942
4485,spam,2004-11-19,27,27,8.703703703703704,1.0,1.0
4486,spam,2004-11-20,365,210,4.8191780821917805,0.5753424657534246,0.42191780821917807
4487,spam,2004-11-20,192,143,4.744791666666667,0.7447916666666666,0.6145833333333334
4488,spam,2004-11-20,299,182,4.090301003344481,0.6086956521739131,0.43478260869565216
4489,spam,2004-11-20,37,34,3.6486486486486487,0.918918918918919,0.8378378378378378
4490,spam,2004-11-21,111,86,4.531531531531532,0.7747747747747747,0.6216216216216216
4491,spam,2004-11-21,22,20,2.8181818181818183,0.9090909090909091,0.8181818181818182
4492,spam,2004-11-21,120,84,3.8833333333333333,0.7,0.525
4493,spam,2004-11-21,139,105,5.16546762589928,0.7553956834532374,0.5899280575539568
4494,spam,2004-11-22,66,59,4.378787878787879,0.8939393939393939,0.8181818181818182
4495,spam,2004-11-22,22,20,3.6818181818181817,0.9090909090909091,0.8181818181818182
4496,spam,2004-11-23,176,122,4.136363636363637,0.6931818181818182,0.5170454545454546
4497,spam,2004-11-23,290,179,4.879310344827586,0.6172413793103448,0.46551724137931033
4498,spam,2004-11-23,24,23,5.125,0.9583333333333334,0.9166666666666666
4499,spam,2004-11-23,196,119,4.576530612244898,0.6071428571428571,0.4489795918367347
4500,spam,2004-11-24,61,53,4.180327868852459,0.8688524590163934,0.7704918032786885
4501,spam,2004-11-24,43,38,4.651162790697675,0.8837209302325582,0.7906976744186046
4502,spam,2004-11-24,41,41,7.487804878048781,1.0,1.0
4503,spam,2004-11-25,54,51,4.148148148148148,0.9444444444444444,0.8888888888888888
4504,spam,2004-11-26,93,67,4.709677419354839,0.7204301075268817,0.5591397849462365
4505,spam,2004-11-26,57,57,7.105263157894737,1.0,1.0
4506,spam,2004-11-26,499,250,4.557114228456914,0.501002004008016,0.33266533066132264
4507,spam,2004-11-26,29,25,5.172413793103448,0.8620689655172413,0.7241379310344828
4508,spam,2004-11-27,35,33,4.228571428571429,0.9428571428571428,0.8857142857142857
4509,spam,2004-11-27,5,5,4.0,1.0,1.0
4510,spam,2004-11-28,122,89,4.5,0.7295081967213115,0.5491803278688525
4511,spam,2004-11-28,203,109,5.694581280788177,0.5369458128078818,0.3793103448275862
4512,spam,2004-11-28,42,38,3.7142857142857144,0.9047619047619048,0.8095238095238095
4513,spam,2004-11-28,45,43,7.066666666666666,0.9555555555555556,0.9111111111111111
4514,spam,2004-11-29,179,132,5.156424581005586,0.7374301675977654,0.5977653631284916
4515,spam,2004-11-30,68,51,4.176470588235294,0.75,0.6029411764705882
4516,spam,2004-11-30,245,154,4.073469387755102,0.6285714285714286,0.49795918367346936
4517,spam,2004-11-30,21,17,3.5714285714285716,0.8095238095238095,0.6190476190476191
4518,spam,2004-12-01,72,69,5.319444444444445,0.9583333333333334,0.9166666666666666
4519,spam,2004-12-01,118,87,4.5423728813559325,0.7372881355932204,0.6101694915254238
4520,spam,2004-12-01,197,139,4.309644670050761,0.7055837563451777,0.5939086294416244
4521,spam,2004-12-01,48,33,3.4583333333333335,0.6875,0.4791666666666667
4522,spam,2004-12-01,76,67,4.0131578947368425,0.881578947368421,0.8026315789473685
4523,spam,2004-12-02,108,85,3.4537037037037037,0.7870370370370371,0.6481481481481481
4524,spam,2004-12-02,79,68,4.810126582278481,0.8607594936708861,0.7468354430379747
4525,spam,2004-12-02,145,118,4.641379310344828,0.8137931034482758,0.696551724137931
4526,spam,2004-12-02,83,62,4.771084337349397,0.7469879518072289,0.5542168674698795
4527,spam,2004-12-02,63,52,4.174603174603175,0.8253968253968254,0.6825396825396826
4528,spam,2004-12-02,36,32,3.861111111111111,0.8888888888888888,0.7777777777777778
4529,spam,2004-12-02,1027,434,4.073028237585199,0.4225900681596884,0.2765335929892892
4530,spam,2004-12-02,125,104,4.584,0.832,0.728
4531,spam,2004-12-03,62,53,4.725806451612903,0.8548387096774194,0.7419354838709677
4532,spam,2004-12-04,157,112,4.222929936305732,0.7133757961783439,0.5668789808917197
4533,spam,2004-12-05,12,12,3.1666666666666665,1.0,1.0
4534,spam,2004-12-05,154,116,4.474025974025974,0.7532467532467533,0.6038961038961039
4535,spam,2004-12-05,188,144,5.5212765957446805,0.7659574468085106,0.6382978723404256
4536,spam,2004-12-05,29,23,3.5517241379310347,0.7931034482758621,0.6206896551724138
4537,spam,2004-12-05,30,27,4.6,0.9,0.8
4538,spam,2004-12-05,41,39,6.121951219512195,0.9512195121951219,0.9024390243902439
4539,spam,2004-12-06,81,69,3.8641975308641974,0.8518518518518519,0.7654320987654321
4540,spam,2004-12-06,34,31,4.382352941176471,0.9117647058823529,0.8235294117647058
4541,spam,2004-12-06,31,28,4.483870967741935,0.9032258064516129,0.8064516129032258
4542,spam,2004-12-06,29,24,3.586206896551724,0.8275862068965517,0.6896551724137931
4543,spam,2004-12-06,66,54,4.106060606060606,0.8181818181818182,0.6666666666666666
4544,spam,2004-12-06,305,191,4.18688524590164,0.6262295081967213,0.49508196721311476
4545,spam,2004-12-06,25,25,8.44,1.0,1.0
4546,spam,2004-12-07,35,30,5.714285714285714,0.8571428571428571,0.7142857142857143
4547,spam,2004-12-07,235,165,4.638297872340425,0.7021276595744681,0.5659574468085107
4548,spam,2004-12-08,51,51,6.823529411764706,1.0,1.0
4549,spam,2004-12-08,11,11,3.5454545454545454,1.0,1.0
4550,spam,2004-12-08,128,100,4.5390625,0.78125,0.6328125
4551,spam,2004-12-09,119,101,4.084033613445378,0.8487394957983193,0.7563025210084033
4552,spam,2004-12-09,278,164,4.071942446043166,0.5899280575539568,0.44244604316546765
4553,spam,2004-12-09,62,53,4.838709677419355,0.8548387096774194,0.7419354838709677
4554,spam,2004-12-09,144,110,3.5694444444444446,0.7638888888888888,0.6388888888888888
4555,spam,2004-12-09,135,96,5.222222222222222,0.7111111111111111,0.5481481481481482
4556,spam,2004-12-10,79,57,3.8227848101265822,0.7215189873417721,0.5569620253164557
4557,spam,2004-12-10,183,120,4.377049180327869,0.6557377049180327,0.4918032786885246
4558,spam,2004-12-10,31,27,4.709677419354839,0.8709677419354839,0.7741935483870968
4559,spam,2004-12-10,36,33,4.361111111111111,0.9166666666666666,0.8333333333333334
4560,spam,2004-12-11,60,53,4.816666666666666,0.8833333333333333,0.7666666666666667
4561,spam,2004-12-11,120,83,3.933333333333333,0.6916666666666667,0.525
4562,spam,2004-12-11,137,110,4.408759124087592,0.8029197080291971,0.6423357664233577
4563,spam,2004-12-12,135,105,3.948148148148148,0.7777777777777778,0.6296296296296297
4564,spam,2004-12-12,101,77,4.435643564356436,0.7623762376237624,0.6039603960396039
4565,spam,2004-12-12,319,164,4.322884012539185,0.5141065830721003,0.36363636363636365
4566,spam,2004-12-13,156,112,4.615384615384615,0.717948717948718,0.5705128205128205
4567,spam,2004-12-14,31,31,4.548387096774194,1.0,1.0
4568,spam,2004-12-14,40,40,7.65,1.0,1.0
4569,spam,2004-12-14,23,23,9.826086956521738,1.0,1.0
4570,spam,2004-12-14,308,195,4.181818181818182,0.6331168831168831,0.5032467532467533
4571,spam,2004-12-14,98,91,4.826530612244898,0.9285714285714286,0.8673469387755102
4572,spam,2004-12-15,214,167,5.411214953271028,0.780373831775701,0.6869158878504673
4573,spam,2004-12-15,96,84,5.114583333333333,0.875,0.78125
4574,spam,2004-12-15,141,117,3.7588652482269502,0.8297872340425532,0.7163120567375887
4575,spam,2004-12-15,49,46,5.73469387755102,0.9387755102040817,0.8775510204081632
4576,spam,2004-12-16,71,42,3.436619718309859,0.5915492957746479,0.38028169014084506
4577,spam,2004-12-16,55,37,4.363636363636363,0.6727272727272727,0.4
4578,spam,2004-12-16,291,174,4.402061855670103,0.5979381443298969,0.38144329896907214
4579,spam,2004-12-16,299,170,4.177257525083612,0.568561872909699,0.3979933110367893
4580,spam,2004-12-16,123,107,3.934959349593496,0.8699186991869918,0.7886178861788617
4581,spam,2004-12-16,88,80,4.125,0.9090909090909091,0.8522727272727273
4582,spam,2004-12-16,185,153,5.675675675675675,0.827027027027027,0.7081081081081081
4583,spam,2004-12-17,151,115,5.006622516556291,0.7615894039735099,0.6225165562913907
4584,spam,2004-12-17,29,28,5.241379310344827,0.9655172413793104,0.9310344827586207
4585,spam,2004-12-17,62,54,5.064516129032258,0.8709677419354839,0.7741935483870968
4586,spam,2004-12-18,232,149,4.262931034482759,0.6422413793103449,0.49137931034482757
4587,spam,2004-12-18,160,116,4.15625,0.725,0.58125
4588,spam,2004-12-18,33,31,4.878787878787879,0.9393939393939394,0.8787878787878788
4589,spam,2004-12-18,35,31,4.142857142857143,0.8857142857142857,0.7714285714285715
4590,spam,2004-12-18,85,69,4.023529411764706,0.8117647058823529,0.6823529411764706
4591,spam,2004-12-19,96,77,4.375,0.8020833333333334,0.6458333333333334
4592,spam,2004-12-20,123,104,4.943089430894309,0.8455284552845529,0.7479674796747967
4593,spam,2004-12-21,0,0,0.0,0.0,0.0
4594,spam,2004-12-23,7,7,4.285714285714286,1.0,1.0
4595,spam,2004-12-23,42,39,4.214285714285714,0.9285714285714286,0.8571428571428571
4596,spam,2004-12-23,0,0,0.0,0.0,0.0
4597,spam,2004-12-23,1145,492,5.185152838427948,0.42969432314410483,0.2794759825327511
4598,spam,2004-12-23,108,83,4.296296296296297,0.7685185185185185,0.6203703703703703
4599,spam,2004-12-24,21,21,8.952380952380953,1.0,1.0
4600,spam,2004-12-24,151,109,4.8344370860927155,0.7218543046357616,0.5827814569536424
4601,spam,2004-12-25,0,0,0.0,0.0,0.0
4602,spam,2004-12-25,65,47,4.246153846153846,0.7230769230769231,0.5230769230769231
4603,spam,2004-12-26,40,35,4.275,0.875,0.775
4604,spam,2004-12-26,132,114,6.015151515151516,0.8636363636363636,0.7878787878787878
4605,spam,2004-12-26,91,68,3.3846153846153846,0.7472527472527473,0.5274725274725275
4606,spam,2004-12-27,72,57,3.4166666666666665,0.7916666666666666,0.6666666666666666
4607,spam,2004-12-27,578,329,4.21280276816609,0.5692041522491349,0.3719723183391003
4608,spam,2004-12-27,66,54,4.7272727272727275,0.8181818181818182,0.696969696969697
4609,spam,2004-12-27,29,16,4.0,0.5517241379310345,0.3793103448275862
