email_id,label,word_count,sentence_count,avg_sentence_length,flesch_kincaid_grade,lexical_diversity
email_488,ai_phish,128,7,18.285714285714285,16.43476190476191,0.625
email_489,ai_phish,139,7,19.857142857142858,15.413613445378154,0.6330935251798561
email_49,ai_phish,42,8,5.25,5.230000000000004,0.8095238095238095
email_490,ai_phish,139,7,19.857142857142858,11.345212649945477,0.49640287769784175
email_491,ai_phish,134,6,22.333333333333332,14.0869696969697,0.5970149253731343
email_492,ai_phish,121,6,20.166666666666668,16.780000000000005,0.6115702479338843
email_493,ai_phish,124,8,15.5,12.216516393442628,0.6209677419354839
email_494,ai_phish,110,6,18.333333333333332,12.02547619047619,0.6636363636363637
email_495,ai_phish,107,6,17.833333333333332,15.734047619047622,0.5607476635514018
email_496,ai_phish,106,6,17.666666666666668,15.564230769230772,0.6509433962264151
email_497,ai_phish,112,6,18.666666666666668,13.362889908256882,0.5803571428571429
email_498,ai_phish,101,6,16.833333333333332,14.206616161616164,0.7029702970297029
email_499,ai_phish,108,7,15.428571428571429,11.339428571428574,0.5740740740740741
email_5,ai_phish,136,9,15.11111111111111,16.268251599147124,0.6029411764705882
email_50,ai_phish,36,7,5.142857142857143,8.579647058823532,0.8888888888888888
email_500,ai_phish,92,6,15.333333333333334,13.466666666666669,0.6956521739130435
email_501,ai_phish,101,6,16.833333333333332,14.325808080808084,0.6732673267326733
email_502,ai_phish,96,6,16.0,13.115744680851066,0.6354166666666666
email_503,ai_phish,110,7,15.714285714285714,10.93809523809524,0.5636363636363636
email_504,ai_phish,96,6,16.0,13.743404255319149,0.6458333333333334
email_505,ai_phish,96,6,16.0,12.362553191489361,0.6979166666666666
email_506,ai_phish,108,7,15.428571428571429,12.265918367346941,0.5555555555555556
email_507,ai_phish,93,6,15.5,13.276648351648351,0.6989247311827957
email_508,ai_phish,92,6,15.333333333333334,15.040000000000003,0.6956521739130435
email_509,ai_phish,94,6,15.666666666666666,13.990000000000002,0.6595744680851063
email_51,ai_phish,47,8,5.875,5.952777777777779,0.7446808510638298
email_510,ai_phish,88,6,14.666666666666666,11.591470588235293,0.6363636363636364
email_511,ai_phish,85,6,14.166666666666666,15.679698795180727,0.5882352941176471
email_512,ai_phish,95,6,15.833333333333334,14.055000000000003,0.631578947368421
email_513,ai_phish,91,6,15.166666666666666,12.791363636363638,0.6153846153846154
email_514,ai_phish,93,6,15.5,14.70302197802198,0.6881720430107527
email_515,ai_phish,118,7,16.857142857142858,11.349480519480519,0.5423728813559322
email_516,ai_phish,93,6,15.5,13.276648351648351,0.6989247311827957
email_517,ai_phish,92,6,15.333333333333334,15.040000000000003,0.6956521739130435
email_518,ai_phish,94,6,15.666666666666666,13.990000000000002,0.6595744680851063
email_519,ai_phish,93,6,15.5,11.408483146067418,0.6451612903225806
email_52,ai_phish,41,6,6.833333333333333,9.391987179487185,0.8780487804878049
email_520,ai_phish,90,6,15.0,13.193636363636365,0.6333333333333333
email_521,ai_phish,91,6,15.166666666666666,12.73432584269663,0.6923076923076923
email_522,ai_phish,88,6,14.666666666666666,13.600000000000001,0.6931818181818182
email_523,ai_phish,83,6,13.833333333333334,11.587500000000002,0.6746987951807228
email_524,ai_phish,85,6,14.166666666666666,13.120662650602409,0.6588235294117647
email_525,ai_phish,88,6,14.666666666666666,13.874418604651165,0.6931818181818182
email_526,ai_phish,90,6,15.0,11.98331325301205,0.6333333333333333
email_527,ai_phish,91,6,15.166666666666666,13.66241573033708,0.7032967032967034
email_528,ai_phish,89,6,14.833333333333334,14.75005747126437,0.7078651685393258
email_529,ai_phish,91,6,15.166666666666666,14.192752808988764,0.6703296703296703
email_53,ai_phish,42,6,7.0,10.73,0.7619047619047619
email_530,ai_phish,92,6,15.333333333333334,11.80623595505618,0.6413043478260869
email_531,ai_phish,87,6,14.5,13.257352941176475,0.6781609195402298
email_532,ai_phish,92,6,15.333333333333334,14.384444444444444,0.6956521739130435
email_533,ai_phish,81,6,13.5,12.172307692307694,0.6666666666666666
email_534,ai_phish,95,6,15.833333333333334,14.562526881720434,0.6842105263157895
email_535,ai_phish,94,6,15.666666666666666,12.963913043478264,0.648936170212766
email_536,ai_phish,90,6,15.0,11.556807228915666,0.6444444444444445
email_537,ai_phish,90,6,15.0,13.461818181818181,0.6888888888888889
email_538,ai_phish,89,6,14.833333333333334,14.207528735632184,0.7303370786516854
email_539,ai_phish,91,6,15.166666666666666,13.66241573033708,0.6703296703296703
email_54,ai_phish,50,7,7.142857142857143,7.574833333333334,0.82
email_540,ai_phish,92,6,15.333333333333334,11.80623595505618,0.6413043478260869
email_541,ai_phish,87,6,14.5,13.257352941176475,0.6781609195402298
email_542,ai_phish,92,6,15.333333333333334,14.384444444444444,0.6956521739130435
email_543,ai_phish,81,6,13.5,12.172307692307694,0.6666666666666666
email_544,ai_phish,97,6,16.166666666666668,12.57026315789474,0.6597938144329897
email_545,ai_phish,91,6,15.166666666666666,11.67365168539326,0.6703296703296703
email_546,ai_phish,90,6,15.0,11.556807228915666,0.6444444444444445
email_547,ai_phish,93,6,15.5,14.18434065934066,0.7096774193548387
email_548,ai_phish,87,6,14.5,14.229117647058825,0.735632183908046
email_549,ai_phish,94,6,15.666666666666666,12.942222222222227,0.7021276595744681
email_55,ai_phish,127,9,14.11111111111111,11.670285714285715,0.7086614173228346
email_550,ai_phish,90,6,15.0,13.461818181818181,0.6888888888888889
email_551,ai_phish,90,6,15.0,14.400454545454544,0.6333333333333333
email_552,ai_phish,78,6,13.0,11.567179487179487,0.6666666666666666
email_553,ai_phish,91,6,15.166666666666666,12.239285714285714,0.7252747252747253
email_554,ai_phish,103,6,17.166666666666668,13.056188118811885,0.6990291262135923
email_555,ai_phish,87,6,14.5,14.645588235294124,0.5977011494252874
email_556,ai_phish,106,6,17.666666666666668,13.408461538461541,0.6509433962264151
email_557,ai_phish,91,6,15.166666666666666,12.336573033707865,0.6923076923076923
email_558,ai_phish,103,6,17.166666666666668,11.914000000000001,0.6796116504854369
email_559,ai_phish,55,5,11.0,14.214615384615389,0.8363636363636363
email_56,ai_phish,121,9,13.444444444444445,12.458487394957984,0.6942148760330579
email_560,ai_phish,56,5,11.2,14.958632075471701,0.7678571428571429
email_561,ai_phish,47,4,11.75,13.99818181818182,0.8085106382978723
email_562,ai_phish,51,5,10.2,10.477500000000003,0.7058823529411765
email_563,ai_phish,52,5,10.4,14.714030612244901,0.6730769230769231
email_565,ai_phish,49,5,9.8,12.495000000000001,0.7959183673469388
email_566,ai_phish,48,5,9.6,11.873055555555556,0.7291666666666666
email_567,ai_phish,50,5,10.0,14.34994680851064,0.76
email_568,ai_phish,53,5,10.6,15.953,0.7169811320754716
email_569,ai_phish,50,5,10.0,12.090372340425532,0.8
email_57,ai_phish,110,10,11.0,10.76203703703704,0.7545454545454545
email_570,ai_phish,48,5,9.6,15.281944444444445,0.7708333333333334
email_571,ai_phish,51,5,10.2,16.131666666666668,0.6470588235294118
email_572,ai_phish,53,5,10.6,12.177,0.7547169811320755
email_573,ai_phish,47,5,9.4,14.445454545454545,0.851063829787234
email_574,ai_phish,46,5,9.2,11.928081395348837,0.782608695652174
email_575,ai_phish,53,5,10.6,12.413,0.7735849056603774
email_576,ai_phish,49,5,9.8,14.547173913043476,0.7346938775510204
email_578,ai_phish,45,5,9.0,12.66690476190476,0.8444444444444444
email_579,ai_phish,123,7,17.571428571428573,13.678701298701302,0.6097560975609756
email_58,ai_phish,117,9,13.0,10.723229813664599,0.6666666666666666
email_580,ai_phish,103,7,14.714285714285714,10.833182461103256,0.7184466019417476
email_581,ai_phish,121,7,17.285714285714285,11.929753694581283,0.6115702479338843
email_582,ai_phish,105,7,15.0,11.571872399445219,0.6666666666666666
email_583,ai_phish,116,7,16.571428571428573,14.050902255639098,0.6810344827586207
email_584,ai_phish,52,5,10.4,15.677295918367346,0.7884615384615384
email_585,ai_phish,49,5,9.8,12.495000000000001,0.7959183673469388
email_586,ai_phish,52,5,10.4,17.122193877551023,0.7115384615384616
email_587,ai_phish,46,5,9.2,14.94668604651163,0.8478260869565217
email_588,ai_phish,49,5,9.8,11.725434782608694,0.7755102040816326
email_589,ai_phish,51,5,10.2,13.673333333333336,0.7843137254901961
email_59,ai_phish,109,8,13.625,13.641635514018692,0.7064220183486238
email_590,ai_phish,52,5,10.4,12.546683673469389,0.7307692307692307
email_591,ai_phish,47,5,9.4,14.713636363636365,0.8723404255319149
email_592,ai_phish,54,5,10.8,18.072696078431374,0.6481481481481481
email_594,ai_phish,47,5,9.4,14.445454545454545,0.8297872340425532
email_595,ai_phish,53,5,10.6,14.773000000000003,0.7358490566037735
email_596,ai_phish,51,5,10.2,13.181666666666665,0.7647058823529411
email_597,ai_phish,52,5,10.4,12.787500000000001,0.75
email_598,ai_phish,49,5,9.8,10.955869565217395,0.7755102040816326
email_599,ai_phish,50,5,10.0,16.86058510638298,0.66
email_6,ai_phish,145,9,16.11111111111111,14.821898101898103,0.5310344827586206
email_60,ai_phish,110,8,13.75,12.735555555555557,0.6818181818181818
email_600,ai_phish,49,5,9.8,13.777608695652177,0.8163265306122449
email_601,ai_phish,51,5,10.2,14.656666666666666,0.803921568627451
email_602,ai_phish,48,5,9.6,13.18416666666667,0.7708333333333334
email_603,ai_phish,53,5,10.6,17.840999999999998,0.6415094339622641
email_604,ai_phish,110,7,15.714285714285714,10.9678835978836,0.5909090909090909
email_605,ai_phish,107,8,13.375,13.353511904761906,0.6542056074766355
email_606,ai_phish,106,7,15.142857142857142,15.052362637362638,0.6226415094339622
email_607,ai_phish,110,6,18.333333333333332,12.626296296296296,0.6818181818181818
email_608,ai_phish,104,6,17.333333333333332,11.914000000000001,0.6826923076923077
email_609,ai_phish,102,7,14.571428571428571,15.115428571428573,0.6764705882352942
email_61,ai_phish,105,9,11.666666666666666,10.24902404526167,0.7142857142857143
email_610,ai_phish,105,6,17.5,12.52830097087379,0.6095238095238096
email_611,ai_phish,105,7,15.0,10.7699306518724,0.6857142857142857
email_612,ai_phish,109,7,15.571428571428571,14.694959568733154,0.6788990825688074
email_613,ai_phish,96,6,16.0,15.249787234042554,0.71875
email_614,ai_phish,51,5,10.2,13.673333333333336,0.7647058823529411
email_615,ai_phish,52,5,10.4,13.02831632653061,0.7307692307692307
email_616,ai_phish,55,5,11.0,17.84538461538462,0.6727272727272727
email_617,ai_phish,52,5,10.4,15.677295918367346,0.8269230769230769
email_618,ai_phish,55,5,11.0,11.945384615384615,0.7818181818181819
email_619,ai_phish,47,5,9.4,14.713636363636365,0.8085106382978723
email_62,ai_phish,119,8,14.875,12.992777777777778,0.6638655462184874
email_621,ai_phish,47,5,9.4,13.640909090909094,0.8297872340425532
email_622,ai_phish,54,5,10.8,14.602107843137258,0.7037037037037037
email_623,ai_phish,52,5,10.4,14.714030612244901,0.8269230769230769
email_624,ai_phish,51,5,10.2,13.427500000000002,0.7450980392156863
email_625,ai_phish,45,5,9.0,12.66690476190476,0.7777777777777778
email_626,ai_phish,51,5,10.2,17.606666666666666,0.6274509803921569
email_627,ai_phish,46,5,9.2,15.22110465116279,0.8260869565217391
email_628,ai_phish,51,5,10.2,13.427500000000002,0.7647058823529411
email_629,ai_phish,52,5,10.4,13.269132653061227,0.7307692307692307
email_63,ai_phish,103,10,10.3,10.713948019801979,0.7475728155339806
email_630,ai_phish,55,5,11.0,18.072307692307692,0.6727272727272727
email_631,ai_phish,52,5,10.4,16.399744897959188,0.8269230769230769
email_632,ai_phish,55,5,11.0,12.399230769230773,0.7818181818181819
email_633,ai_phish,47,5,9.4,14.713636363636365,0.8085106382978723
email_634,ai_phish,115,7,16.428571428571427,11.90394437420986,0.7043478260869566
email_635,ai_phish,107,7,15.285714285714286,14.197142857142858,0.6261682242990654
email_636,ai_phish,104,7,14.857142857142858,11.263445378151264,0.6538461538461539
email_637,ai_phish,110,7,15.714285714285714,12.497513227513231,0.6545454545454545
email_638,ai_phish,115,7,16.428571428571427,12.112793931731986,0.6260869565217392
email_639,ai_phish,98,7,14.0,13.247142857142858,0.7244897959183674
email_64,ai_phish,109,8,13.625,10.884626168224305,0.6697247706422018
email_640,ai_phish,110,6,18.333333333333332,13.60962962962963,0.6818181818181818
email_641,ai_phish,105,7,15.0,12.259251040221915,0.6761904761904762
email_642,ai_phish,113,7,16.142857142857142,13.981673101673103,0.6460176991150443
email_643,ai_phish,106,6,17.666666666666668,12.727692307692312,0.6226415094339622
email_644,ai_phish,51,5,10.2,13.673333333333336,0.7647058823529411
email_645,ai_phish,52,5,10.4,12.787500000000001,0.7307692307692307
email_646,ai_phish,55,5,11.0,18.072307692307692,0.6727272727272727
email_647,ai_phish,52,5,10.4,16.399744897959188,0.8269230769230769
email_648,ai_phish,55,5,11.0,12.399230769230773,0.7818181818181819
email_649,ai_phish,47,5,9.4,14.713636363636365,0.8085106382978723
email_65,ai_phish,105,8,13.125,14.017621359223302,0.6952380952380952
email_650,ai_phish,52,5,10.4,15.436479591836736,0.8269230769230769
email_651,ai_phish,51,5,10.2,14.9025,0.7450980392156863
email_652,ai_phish,45,5,9.0,12.66690476190476,0.7777777777777778
email_653,ai_phish,51,5,10.2,17.606666666666666,0.6274509803921569
email_654,ai_phish,46,5,9.2,15.22110465116279,0.8260869565217391
email_655,ai_phish,51,5,10.2,13.427500000000002,0.7647058823529411
email_656,ai_phish,52,5,10.4,13.269132653061227,0.7307692307692307
email_657,ai_phish,55,5,11.0,18.072307692307692,0.6727272727272727
email_658,ai_phish,52,5,10.4,16.399744897959188,0.8269230769230769
email_659,ai_phish,55,5,11.0,12.399230769230773,0.7818181818181819
email_66,ai_phish,110,9,12.222222222222221,11.514179894179897,0.6636363636363637
email_660,ai_phish,47,5,9.4,14.713636363636365,0.8085106382978723
email_661,ai_phish,52,5,10.4,15.436479591836736,0.8269230769230769
email_662,ai_phish,105,7,15.0,13.634008321775315,0.7047619047619048
email_663,ai_phish,102,7,14.571428571428571,15.469428571428576,0.6274509803921569
email_664,ai_phish,104,7,14.857142857142858,11.957563025210089,0.6923076923076923
email_665,ai_phish,108,7,15.428571428571429,11.275238095238098,0.6296296296296297
email_666,ai_phish,106,7,15.142857142857142,12.669670329670328,0.6509433962264151
email_667,ai_phish,51,5,10.2,14.9025,0.7450980392156863
email_668,ai_phish,45,5,9.0,12.66690476190476,0.7777777777777778
email_669,ai_phish,51,5,10.2,17.606666666666666,0.6274509803921569
email_67,ai_phish,119,8,14.875,11.379102564102567,0.6470588235294118
email_670,ai_phish,46,5,9.2,15.22110465116279,0.8260869565217391
email_671,ai_phish,51,5,10.2,13.427500000000002,0.7647058823529411
email_672,ai_phish,52,5,10.4,13.269132653061227,0.7307692307692307
email_673,ai_phish,55,5,11.0,18.072307692307692,0.6727272727272727
email_674,ai_phish,52,5,10.4,16.399744897959188,0.8269230769230769
email_675,ai_phish,55,5,11.0,12.399230769230773,0.7818181818181819
email_676,ai_phish,47,5,9.4,14.713636363636365,0.8085106382978723
email_677,ai_phish,52,5,10.4,15.436479591836736,0.8269230769230769
email_678,ai_phish,51,5,10.2,14.9025,0.7450980392156863
email_679,ai_phish,100,7,14.285714285714286,14.312857142857148,0.67
email_68,ai_phish,107,10,10.7,11.105892857142859,0.7383177570093458
email_680,ai_phish,113,6,18.833333333333332,14.194545454545455,0.7256637168141593
email_681,ai_phish,117,7,16.714285714285715,12.669642857142858,0.6410256410256411
email_682,ai_phish,108,7,15.428571428571429,11.355336927223721,0.5925925925925926
email_683,ai_phish,99,7,14.142857142857142,12.989821428571432,0.7171717171717171
email_684,ai_phish,45,5,9.0,12.66690476190476,0.7777777777777778
email_685,ai_phish,51,5,10.2,17.606666666666666,0.6274509803921569
email_686,ai_phish,46,5,9.2,15.22110465116279,0.8260869565217391
email_687,ai_phish,51,5,10.2,13.427500000000002,0.7647058823529411
email_688,ai_phish,52,5,10.4,13.269132653061227,0.7307692307692307
email_689,ai_phish,55,5,11.0,18.072307692307692,0.6727272727272727
email_69,ai_phish,111,10,11.1,10.29255733944954,0.7297297297297297
email_690,ai_phish,52,5,10.4,16.399744897959188,0.8269230769230769
email_691,ai_phish,55,5,11.0,12.399230769230773,0.7818181818181819
email_692,ai_phish,47,5,9.4,14.713636363636365,0.8085106382978723
email_693,ai_phish,52,5,10.4,15.436479591836736,0.8269230769230769
email_694,ai_phish,51,5,10.2,14.9025,0.7450980392156863
email_695,ai_phish,45,5,9.0,12.66690476190476,0.7777777777777778
email_696,ai_phish,51,5,10.2,17.606666666666666,0.6274509803921569
email_697,ai_phish,46,5,9.2,15.22110465116279,0.8260869565217391
email_698,ai_phish,51,5,10.2,13.427500000000002,0.7647058823529411
email_699,ai_phish,52,5,10.4,13.269132653061227,0.7307692307692307
email_7,ai_phish,140,9,15.555555555555555,15.185527950310561,0.6142857142857143
email_70,ai_phish,109,8,13.625,13.200514018691589,0.7064220183486238
email_700,ai_phish,55,5,11.0,18.072307692307692,0.6727272727272727
email_701,ai_phish,52,5,10.4,16.399744897959188,0.8269230769230769
email_702,ai_phish,55,5,11.0,12.399230769230773,0.7818181818181819
email_703,ai_phish,47,5,9.4,14.713636363636365,0.8085106382978723
email_704,ai_phish,102,7,14.571428571428571,11.221428571428575,0.6372549019607843
email_705,ai_phish,112,7,16.0,15.211298701298698,0.6428571428571429
email_706,ai_phish,112,7,16.0,15.211298701298698,0.6339285714285714
email_707,ai_phish,112,8,14.0,11.334318181818187,0.6517857142857143
email_708,ai_phish,112,7,16.0,11.186402116402117,0.5803571428571429
email_709,ai_phish,51,6,8.5,10.279,0.7843137254901961
email_71,ai_phish,98,8,12.25,10.439583333333335,0.7551020408163265
email_710,ai_phish,45,5,9.0,11.824047619047619,0.8222222222222222
email_711,ai_phish,46,5,9.2,10.007151162790699,0.782608695652174
email_712,ai_phish,44,5,8.8,16.036768292682925,0.8181818181818182
email_713,ai_phish,43,5,8.6,12.720192307692312,0.9069767441860465
email_714,ai_phish,44,5,8.8,13.446524390243905,0.9090909090909091
email_715,ai_phish,48,5,9.6,10.299722222222222,0.8958333333333334
email_716,ai_phish,49,5,9.8,12.495000000000001,0.8163265306122449
email_717,ai_phish,49,6,8.166666666666666,13.906695652173916,0.8163265306122449
email_718,ai_phish,49,5,9.8,14.445454545454545,0.8367346938775511
email_719,ai_phish,44,5,8.8,11.431890243902437,0.8636363636363636
email_72,ai_phish,115,8,14.375,12.744380530973451,0.6608695652173913
email_720,ai_phish,45,5,9.0,18.285952380952384,0.8222222222222222
email_721,ai_phish,42,5,8.4,13.325320512820515,0.9047619047619048
email_722,ai_phish,51,6,8.5,10.279,0.7843137254901961
email_723,ai_phish,45,5,9.0,11.824047619047619,0.8222222222222222
email_724,ai_phish,46,5,9.2,10.007151162790699,0.782608695652174
email_725,ai_phish,44,5,8.8,16.036768292682925,0.8181818181818182
email_726,ai_phish,43,5,8.6,12.720192307692312,0.9069767441860465
email_727,ai_phish,44,5,8.8,13.446524390243905,0.9090909090909091
email_728,ai_phish,48,5,9.6,10.299722222222222,0.8958333333333334
email_729,ai_phish,49,5,9.8,12.495000000000001,0.8163265306122449
email_73,ai_phish,105,10,10.5,10.784460784313726,0.7428571428571429
email_730,ai_phish,49,6,8.166666666666666,13.906695652173916,0.8163265306122449
email_731,ai_phish,49,5,9.8,14.445454545454545,0.8367346938775511
email_732,ai_phish,44,5,8.8,11.431890243902437,0.8636363636363636
email_733,ai_phish,45,5,9.0,18.285952380952384,0.8222222222222222
email_734,ai_phish,42,5,8.4,13.325320512820515,0.9047619047619048
email_735,ai_phish,65,8,8.125,5.900952380952383,0.8615384615384616
email_736,ai_phish,70,7,10.0,5.898571428571433,0.7142857142857143
email_737,ai_phish,62,9,6.888888888888889,4.445,0.7258064516129032
email_738,ai_phish,66,8,8.25,5.491339285714286,0.696969696969697
email_739,ai_phish,70,8,8.75,5.898571428571433,0.7571428571428571
email_74,ai_phish,120,9,13.333333333333334,9.984285714285715,0.6416666666666667
email_740,ai_phish,43,7,6.142857142857143,6.48,0.9069767441860465
email_741,ai_phish,44,7,6.285714285714286,6.645731707317072,0.8636363636363636
email_742,ai_phish,46,6,7.666666666666667,5.947904761904763,0.782608695652174
email_743,ai_phish,44,7,6.285714285714286,10.387195121951219,0.7954545454545454
email_744,ai_phish,47,7,6.714285714285714,5.7745454545454535,0.8085106382978723
email_745,ai_phish,49,7,7.0,6.895652173913046,0.8163265306122449
email_746,ai_phish,48,7,6.857142857142857,4.90388888888889,0.75
email_747,ai_phish,53,7,7.571428571428571,7.9559999999999995,0.7924528301886793
email_748,ai_phish,51,7,7.285714285714286,6.950833333333335,0.7843137254901961
email_749,ai_phish,44,7,6.285714285714286,6.3579268292682904,0.8181818181818182
email_75,ai_phish,108,8,13.5,13.564150943396228,0.6759259259259259
email_750,ai_phish,52,7,7.428571428571429,7.101122448979591,0.8461538461538461
email_751,ai_phish,46,7,6.571428571428571,9.158488372093025,0.8695652173913043
email_752,ai_phish,43,7,6.142857142857143,6.48,0.9069767441860465
email_753,ai_phish,44,7,6.285714285714286,6.645731707317072,0.8636363636363636
email_754,ai_phish,46,6,7.666666666666667,5.947904761904763,0.782608695652174
email_755,ai_phish,44,7,6.285714285714286,10.387195121951219,0.7954545454545454
email_756,ai_phish,47,7,6.714285714285714,5.7745454545454535,0.8085106382978723
email_757,ai_phish,49,7,7.0,6.895652173913046,0.8163265306122449
email_758,ai_phish,48,7,6.857142857142857,4.90388888888889,0.75
email_759,ai_phish,53,7,7.571428571428571,7.9559999999999995,0.7924528301886793
email_76,ai_phish,81,6,13.5,10.50820512820513,0.7283950617283951
email_760,ai_phish,51,7,7.285714285714286,6.950833333333335,0.7843137254901961
email_761,ai_phish,44,7,6.285714285714286,6.3579268292682904,0.8181818181818182
email_762,ai_phish,52,7,7.428571428571429,7.101122448979591,0.8461538461538461
email_763,ai_phish,46,7,6.571428571428571,9.158488372093025,0.8695652173913043
email_764,ai_phish,64,8,8.0,6.185620608899299,0.859375
email_765,ai_phish,72,8,9.0,6.010000000000002,0.75
email_766,ai_phish,68,8,8.5,11.332698412698416,0.7352941176470589
email_767,ai_phish,71,9,7.888888888888889,7.098387681159419,0.7887323943661971
email_768,ai_phish,69,8,8.625,6.144718614718617,0.7391304347826086
email_769,ai_phish,68,8,8.5,11.329567099567104,0.75
email_77,ai_phish,102,7,14.571428571428571,12.333795093795096,0.7156862745098039
email_770,ai_phish,67,8,8.375,7.6375824175824185,0.7611940298507462
email_771,ai_phish,68,7,9.714285714285714,9.260606060606062,0.7941176470588235
email_772,ai_phish,66,8,8.25,8.523174603174606,0.803030303030303
email_773,ai_phish,70,8,8.75,8.327983193277309,0.7571428571428571
email_774,ai_phish,68,7,9.714285714285714,9.975757575757576,0.7941176470588235
email_775,ai_phish,65,7,9.285714285714286,9.670079365079367,0.7538461538461538
email_776,ai_phish,74,8,9.25,9.399206349206349,0.7972972972972973
email_777,ai_phish,75,8,9.375,6.742896281800395,0.7333333333333333
email_778,ai_phish,72,9,8.0,6.028214285714288,0.7638888888888888
email_779,ai_phish,43,6,7.166666666666667,9.655000000000001,0.8837209302325582
email_78,ai_phish,95,6,15.833333333333334,13.092173913043482,0.6526315789473685
email_780,ai_phish,44,7,6.285714285714286,8.372560975609758,0.8636363636363636
email_781,ai_phish,41,6,6.833333333333333,8.800315789473686,0.8780487804878049
email_782,ai_phish,46,7,6.571428571428571,9.432906976744189,0.8043478260869565
email_783,ai_phish,39,6,6.5,12.784666666666666,0.8974358974358975
email_784,ai_phish,50,8,6.25,6.611550151975685,0.78
email_785,ai_phish,46,7,6.571428571428571,5.316627906976748,0.6739130434782609
email_786,ai_phish,46,7,6.571428571428571,11.35383720930233,0.8043478260869565
email_787,ai_phish,47,6,7.833333333333333,10.637454545454549,0.7446808510638298
email_788,ai_phish,43,7,6.142857142857143,8.250000000000004,0.7906976744186046
email_789,ai_phish,49,7,7.0,9.460869565217397,0.7551020408163265
email_79,ai_phish,86,6,14.333333333333334,14.826686746987956,0.7325581395348837
email_790,ai_phish,49,7,7.0,11.000000000000004,0.7142857142857143
email_791,ai_phish,43,6,7.166666666666667,9.655000000000001,0.8837209302325582
email_792,ai_phish,44,7,6.285714285714286,8.372560975609758,0.8636363636363636
email_793,ai_phish,41,6,6.833333333333333,8.800315789473686,0.8780487804878049
email_794,ai_phish,46,7,6.571428571428571,9.432906976744189,0.8043478260869565
email_795,ai_phish,39,6,6.5,12.784666666666666,0.8974358974358975
email_796,ai_phish,50,8,6.25,6.611550151975685,0.78
email_797,ai_phish,46,7,6.571428571428571,5.316627906976748,0.6739130434782609
email_798,ai_phish,46,7,6.571428571428571,11.35383720930233,0.8043478260869565
email_799,ai_phish,47,6,7.833333333333333,10.637454545454549,0.7446808510638298
email_8,ai_phish,154,10,15.4,14.643684210526317,0.5714285714285714
email_80,ai_phish,91,6,15.166666666666666,11.852727272727272,0.7362637362637363
email_800,ai_phish,43,7,6.142857142857143,8.250000000000004,0.7906976744186046
email_801,ai_phish,49,7,7.0,9.460869565217397,0.7551020408163265
email_802,ai_phish,49,7,7.0,11.000000000000004,0.7142857142857143
email_803,ai_phish,43,6,7.166666666666667,9.655000000000001,0.8837209302325582
email_804,ai_phish,44,7,6.285714285714286,8.372560975609758,0.8636363636363636
email_805,ai_phish,41,6,6.833333333333333,8.800315789473686,0.8780487804878049
email_806,ai_phish,46,7,6.571428571428571,9.432906976744189,0.8043478260869565
email_807,ai_phish,39,6,6.5,12.784666666666666,0.8974358974358975
email_808,ai_phish,50,8,6.25,6.611550151975685,0.78
email_809,ai_phish,71,7,10.142857142857142,8.048623188405799,0.8028169014084507
email_81,ai_phish,90,6,15.0,10.952356321839083,0.7333333333333333
email_810,ai_phish,79,8,9.875,4.790909090909089,0.6962025316455697
email_811,ai_phish,76,8,9.5,7.66799227799228,0.6842105263157895
email_812,ai_phish,69,7,9.857142857142858,11.942424242424245,0.8260869565217391
email_813,ai_phish,71,8,8.875,5.1847204968944105,0.704225352112676
email_814,ai_phish,74,7,10.571428571428571,11.548571428571432,0.7162162162162162
email_815,ai_phish,78,8,9.75,10.225864661654139,0.7307692307692307
email_816,ai_phish,46,7,6.571428571428571,5.316627906976748,0.6739130434782609
email_817,ai_phish,46,7,6.571428571428571,11.35383720930233,0.8043478260869565
email_818,ai_phish,47,6,7.833333333333333,10.637454545454549,0.7446808510638298
email_819,ai_phish,43,7,6.142857142857143,8.250000000000004,0.7906976744186046
email_82,ai_phish,99,7,14.142857142857142,13.35857142857143,0.6868686868686869
email_820,ai_phish,49,7,7.0,9.460869565217397,0.7551020408163265
email_821,ai_phish,49,7,7.0,11.000000000000004,0.7142857142857143
email_822,ai_phish,43,6,7.166666666666667,9.655000000000001,0.8837209302325582
email_823,ai_phish,44,7,6.285714285714286,8.372560975609758,0.8636363636363636
email_824,ai_phish,41,6,6.833333333333333,8.800315789473686,0.8780487804878049
email_825,ai_phish,46,7,6.571428571428571,9.432906976744189,0.8043478260869565
email_826,ai_phish,39,6,6.5,12.784666666666666,0.8974358974358975
email_827,ai_phish,50,8,6.25,6.611550151975685,0.78
email_828,ai_phish,46,7,6.571428571428571,5.316627906976748,0.6739130434782609
email_829,ai_phish,46,7,6.571428571428571,11.35383720930233,0.8043478260869565
email_83,ai_phish,88,6,14.666666666666666,13.535,0.6363636363636364
email_830,ai_phish,47,6,7.833333333333333,10.637454545454549,0.7446808510638298
email_831,ai_phish,43,7,6.142857142857143,8.250000000000004,0.7906976744186046
email_832,ai_phish,49,7,7.0,9.460869565217397,0.7551020408163265
email_833,ai_phish,49,7,7.0,11.000000000000004,0.7142857142857143
email_834,ai_phish,43,6,7.166666666666667,9.655000000000001,0.8837209302325582
email_835,ai_phish,44,7,6.285714285714286,8.372560975609758,0.8636363636363636
email_836,ai_phish,81,7,11.571428571428571,8.365253164556965,0.691358024691358
