email_id,label,word_count,char_count,subject_len,url_count,has_url,has_obfuscation,urgency_token_hits,urgency_phrase_hits,urgency_score,urgency_rate_per_100w,fear_loss_token_hits,fear_loss_phrase_hits,fear_loss_score,fear_loss_rate_per_100w,authority_token_hits,authority_phrase_hits,authority_score,authority_rate_per_100w,action_demand_token_hits,action_demand_phrase_hits,action_demand_score,action_demand_rate_per_100w,account_focus_token_hits,account_focus_phrase_hits,account_focus_score,account_focus_rate_per_100w,reward_gain_token_hits,reward_gain_phrase_hits,reward_gain_score,reward_gain_rate_per_100w
email_235,ai_phish,89,656,0,1,1,0,2,2,6,6.741573033707865,5,0,5,5.617977528089888,0,0,0,0.0,3,0,3,3.3707865168539324,3,0,3,3.3707865168539324,0,0,0,0.0
email_236,ai_phish,82,627,0,1,1,0,2,1,4,4.878048780487805,1,0,1,1.2195121951219512,0,0,0,0.0,4,1,6,7.317073170731708,7,1,9,10.975609756097562,0,0,0,0.0
email_237,ai_phish,87,592,0,1,1,0,2,0,2,2.2988505747126435,2,0,2,2.2988505747126435,2,0,2,2.2988505747126435,6,1,8,9.195402298850574,6,1,8,9.195402298850574,0,0,0,0.0
email_238,ai_phish,93,651,0,1,1,0,2,0,2,2.150537634408602,0,0,0,0.0,1,0,1,1.075268817204301,7,0,7,7.526881720430108,6,0,6,6.451612903225806,0,0,0,0.0
email_24,ai_phish,137,888,50,1,1,0,8,3,14,10.218978102189782,11,0,11,8.02919708029197,3,0,3,2.18978102189781,5,2,9,6.569343065693431,10,1,12,8.75912408759124,0,0,0,0.0
email_240,ai_phish,86,625,0,1,1,0,2,0,2,2.3255813953488373,6,1,8,9.30232558139535,0,0,0,0.0,4,0,4,4.651162790697675,5,1,7,8.13953488372093,1,0,1,1.1627906976744187
email_241,ai_phish,88,616,0,1,1,0,1,0,1,1.1363636363636365,1,0,1,1.1363636363636365,0,0,0,0.0,7,0,7,7.954545454545454,8,1,10,11.363636363636363,0,0,0,0.0
email_242,ai_phish,89,611,0,1,1,0,2,0,2,2.247191011235955,3,0,3,3.3707865168539324,2,0,2,2.247191011235955,7,1,9,10.112359550561798,7,1,9,10.112359550561798,0,0,0,0.0
email_243,ai_phish,92,635,0,1,1,0,2,0,2,2.1739130434782608,0,0,0,0.0,1,0,1,1.0869565217391304,6,0,6,6.521739130434782,7,0,7,7.608695652173913,1,0,1,1.0869565217391304
email_245,ai_phish,88,642,0,1,1,0,2,2,6,6.818181818181818,5,0,5,5.681818181818182,0,0,0,0.0,3,0,3,3.409090909090909,3,0,3,3.409090909090909,0,0,0,0.0
email_246,ai_phish,81,605,0,1,1,0,2,1,4,4.938271604938271,1,0,1,1.2345679012345678,0,0,0,0.0,4,1,6,7.407407407407407,7,1,9,11.11111111111111,0,0,0,0.0
email_247,ai_phish,86,575,0,1,1,0,2,0,2,2.3255813953488373,2,0,2,2.3255813953488373,2,0,2,2.3255813953488373,6,1,8,9.30232558139535,6,1,8,9.30232558139535,0,0,0,0.0
email_248,ai_phish,92,633,0,1,1,0,2,0,2,2.1739130434782608,0,0,0,0.0,1,0,1,1.0869565217391304,7,0,7,7.608695652173913,6,0,6,6.521739130434782,0,0,0,0.0
email_25,ai_phish,150,983,55,1,1,0,8,1,10,6.666666666666667,3,1,5,3.3333333333333335,4,2,8,5.333333333333333,17,3,23,15.333333333333334,20,8,36,24.0,0,0,0,0.0
email_250,ai_phish,86,625,0,1,1,0,2,0,2,2.3255813953488373,6,1,8,9.30232558139535,0,0,0,0.0,4,0,4,4.651162790697675,5,1,7,8.13953488372093,1,0,1,1.1627906976744187
email_251,ai_phish,88,614,0,1,1,0,1,0,1,1.1363636363636365,1,0,1,1.1363636363636365,0,0,0,0.0,7,0,7,7.954545454545454,8,1,10,11.363636363636363,0,0,0,0.0
email_252,ai_phish,89,611,0,1,1,0,2,0,2,2.247191011235955,3,0,3,3.3707865168539324,2,0,2,2.247191011235955,7,1,9,10.112359550561798,7,1,9,10.112359550561798,0,0,0,0.0
email_253,ai_phish,92,636,0,1,1,0,2,0,2,2.1739130434782608,0,0,0,0.0,1,0,1,1.0869565217391304,6,0,6,6.521739130434782,7,0,7,7.608695652173913,1,0,1,1.0869565217391304
email_255,ai_phish,88,639,0,1,1,0,2,2,6,6.818181818181818,5,0,5,5.681818181818182,0,0,0,0.0,3,0,3,3.409090909090909,3,0,3,3.409090909090909,0,0,0,0.0
email_256,ai_phish,81,605,0,1,1,0,2,1,4,4.938271604938271,1,0,1,1.2345679012345678,0,0,0,0.0,4,1,6,7.407407407407407,7,1,9,11.11111111111111,0,0,0,0.0
email_257,ai_phish,86,576,0,1,1,0,2,0,2,2.3255813953488373,2,0,2,2.3255813953488373,2,0,2,2.3255813953488373,6,1,8,9.30232558139535,6,1,8,9.30232558139535,0,0,0,0.0
email_258,ai_phish,92,641,0,1,1,0,2,0,2,2.1739130434782608,0,0,0,0.0,1,0,1,1.0869565217391304,7,0,7,7.608695652173913,6,0,6,6.521739130434782,0,0,0,0.0
email_26,ai_phish,140,908,54,1,1,0,8,5,18,12.857142857142858,3,0,3,2.142857142857143,4,3,10,7.142857142857143,6,2,10,7.142857142857143,11,2,15,10.714285714285714,0,0,0,0.0
email_260,ai_phish,86,629,0,1,1,0,2,0,2,2.3255813953488373,6,1,8,9.30232558139535,0,0,0,0.0,4,0,4,4.651162790697675,5,1,7,8.13953488372093,1,0,1,1.1627906976744187
email_261,ai_phish,88,616,0,1,1,0,1,0,1,1.1363636363636365,1,0,1,1.1363636363636365,0,0,0,0.0,7,0,7,7.954545454545454,8,1,10,11.363636363636363,0,0,0,0.0
email_262,ai_phish,89,612,0,1,1,0,2,0,2,2.247191011235955,3,0,3,3.3707865168539324,2,0,2,2.247191011235955,7,1,9,10.112359550561798,7,1,9,10.112359550561798,0,0,0,0.0
email_263,ai_phish,92,638,0,1,1,0,2,0,2,2.1739130434782608,0,0,0,0.0,1,0,1,1.0869565217391304,6,0,6,6.521739130434782,7,0,7,7.608695652173913,1,0,1,1.0869565217391304
email_265,ai_phish,88,642,0,1,1,0,2,2,6,6.818181818181818,5,0,5,5.681818181818182,0,0,0,0.0,3,0,3,3.409090909090909,3,0,3,3.409090909090909,0,0,0,0.0
email_266,ai_phish,81,605,0,1,1,0,2,1,4,4.938271604938271,1,0,1,1.2345679012345678,0,0,0,0.0,4,1,6,7.407407407407407,7,1,9,11.11111111111111,0,0,0,0.0
email_267,ai_phish,86,576,0,1,1,0,2,0,2,2.3255813953488373,2,0,2,2.3255813953488373,2,0,2,2.3255813953488373,6,1,8,9.30232558139535,6,1,8,9.30232558139535,0,0,0,0.0
email_268,ai_phish,92,641,0,1,1,0,2,0,2,2.1739130434782608,0,0,0,0.0,1,0,1,1.0869565217391304,7,0,7,7.608695652173913,6,0,6,6.521739130434782,0,0,0,0.0
email_27,ai_phish,143,927,43,1,1,0,4,0,4,2.797202797202797,11,1,13,9.090909090909092,3,1,5,3.4965034965034967,12,2,16,11.188811188811188,11,1,13,9.090909090909092,0,0,0,0.0
email_270,ai_phish,86,629,0,1,1,0,2,0,2,2.3255813953488373,6,1,8,9.30232558139535,0,0,0,0.0,4,0,4,4.651162790697675,5,1,7,8.13953488372093,1,0,1,1.1627906976744187
email_271,ai_phish,88,616,0,1,1,0,1,0,1,1.1363636363636365,1,0,1,1.1363636363636365,0,0,0,0.0,7,0,7,7.954545454545454,8,1,10,11.363636363636363,0,0,0,0.0
email_272,ai_phish,89,612,0,1,1,0,2,0,2,2.247191011235955,3,0,3,3.3707865168539324,2,0,2,2.247191011235955,7,1,9,10.112359550561798,7,1,9,10.112359550561798,0,0,0,0.0
email_273,ai_phish,92,638,0,1,1,0,2,0,2,2.1739130434782608,0,0,0,0.0,1,0,1,1.0869565217391304,6,0,6,6.521739130434782,7,0,7,7.608695652173913,1,0,1,1.0869565217391304
email_275,ai_phish,88,642,0,1,1,0,2,2,6,6.818181818181818,5,0,5,5.681818181818182,0,0,0,0.0,3,0,3,3.409090909090909,3,0,3,3.409090909090909,0,0,0,0.0
email_276,ai_phish,81,605,0,1,1,0,2,1,4,4.938271604938271,1,0,1,1.2345679012345678,0,0,0,0.0,4,1,6,7.407407407407407,7,1,9,11.11111111111111,0,0,0,0.0
email_277,ai_phish,86,576,0,1,1,0,2,0,2,2.3255813953488373,2,0,2,2.3255813953488373,2,0,2,2.3255813953488373,6,1,8,9.30232558139535,6,1,8,9.30232558139535,0,0,0,0.0
email_278,ai_phish,92,641,0,1,1,0,2,0,2,2.1739130434782608,0,0,0,0.0,1,0,1,1.0869565217391304,7,0,7,7.608695652173913,6,0,6,6.521739130434782,0,0,0,0.0
email_28,ai_phish,144,929,55,1,1,0,9,5,19,13.194444444444445,3,0,3,2.0833333333333335,3,1,5,3.4722222222222223,10,2,14,9.722222222222221,16,4,24,16.666666666666668,0,0,0,0.0
email_280,ai_phish,86,629,0,1,1,0,2,0,2,2.3255813953488373,6,1,8,9.30232558139535,0,0,0,0.0,4,0,4,4.651162790697675,5,1,7,8.13953488372093,1,0,1,1.1627906976744187
email_281,ai_phish,88,616,0,1,1,0,1,0,1,1.1363636363636365,1,0,1,1.1363636363636365,0,0,0,0.0,7,0,7,7.954545454545454,8,1,10,11.363636363636363,0,0,0,0.0
email_282,ai_phish,89,612,0,1,1,0,2,0,2,2.247191011235955,3,0,3,3.3707865168539324,2,0,2,2.247191011235955,7,1,9,10.112359550561798,7,1,9,10.112359550561798,0,0,0,0.0
email_283,ai_phish,92,638,0,1,1,0,2,0,2,2.1739130434782608,0,0,0,0.0,1,0,1,1.0869565217391304,6,0,6,6.521739130434782,7,0,7,7.608695652173913,1,0,1,1.0869565217391304
email_285,ai_phish,88,642,0,1,1,0,2,2,6,6.818181818181818,5,0,5,5.681818181818182,0,0,0,0.0,3,0,3,3.409090909090909,3,0,3,3.409090909090909,0,0,0,0.0
email_286,ai_phish,81,605,0,1,1,0,2,1,4,4.938271604938271,1,0,1,1.2345679012345678,0,0,0,0.0,4,1,6,7.407407407407407,7,1,9,11.11111111111111,0,0,0,0.0
email_287,ai_phish,86,576,0,1,1,0,2,0,2,2.3255813953488373,2,0,2,2.3255813953488373,2,0,2,2.3255813953488373,6,1,8,9.30232558139535,6,1,8,9.30232558139535,0,0,0,0.0
email_288,ai_phish,92,641,0,1,1,0,2,0,2,2.1739130434782608,0,0,0,0.0,1,0,1,1.0869565217391304,7,0,7,7.608695652173913,6,0,6,6.521739130434782,0,0,0,0.0
email_29,ai_phish,140,877,56,1,1,0,8,2,12,8.571428571428571,10,0,10,7.142857142857143,3,1,5,3.5714285714285716,6,2,10,7.142857142857143,12,0,12,8.571428571428571,0,0,0,0.0
email_290,ai_phish,86,628,0,1,1,0,2,0,2,2.3255813953488373,6,1,8,9.30232558139535,0,0,0,0.0,4,0,4,4.651162790697675,5,1,7,8.13953488372093,1,0,1,1.1627906976744187
email_291,ai_phish,88,616,0,1,1,0,1,0,1,1.1363636363636365,1,0,1,1.1363636363636365,0,0,0,0.0,7,0,7,7.954545454545454,8,1,10,11.363636363636363,0,0,0,0.0
email_292,ai_phish,89,612,0,1,1,0,2,0,2,2.247191011235955,3,0,3,3.3707865168539324,2,0,2,2.247191011235955,7,1,9,10.112359550561798,7,1,9,10.112359550561798,0,0,0,0.0
email_293,ai_phish,92,638,0,1,1,0,2,0,2,2.1739130434782608,0,0,0,0.0,1,0,1,1.0869565217391304,6,0,6,6.521739130434782,7,0,7,7.608695652173913,1,0,1,1.0869565217391304
email_295,ai_phish,88,642,0,1,1,0,2,2,6,6.818181818181818,5,0,5,5.681818181818182,0,0,0,0.0,3,0,3,3.409090909090909,3,0,3,3.409090909090909,0,0,0,0.0
email_296,ai_phish,81,605,0,1,1,0,2,1,4,4.938271604938271,1,0,1,1.2345679012345678,0,0,0,0.0,4,1,6,7.407407407407407,7,1,9,11.11111111111111,0,0,0,0.0
email_297,ai_phish,86,576,0,1,1,0,2,0,2,2.3255813953488373,2,0,2,2.3255813953488373,2,0,2,2.3255813953488373,6,1,8,9.30232558139535,6,1,8,9.30232558139535,0,0,0,0.0
email_298,ai_phish,92,641,0,1,1,0,2,0,2,2.1739130434782608,0,0,0,0.0,1,0,1,1.0869565217391304,7,0,7,7.608695652173913,6,0,6,6.521739130434782,0,0,0,0.0
email_3,ai_phish,144,929,55,1,1,0,9,5,19,13.194444444444445,3,0,3,2.0833333333333335,3,1,5,3.4722222222222223,10,2,14,9.722222222222221,16,4,24,16.666666666666668,0,0,0,0.0
email_30,ai_phish,136,900,58,1,1,0,6,0,6,4.411764705882353,8,0,8,5.882352941176471,3,1,5,3.676470588235294,9,3,15,11.029411764705882,14,2,18,13.235294117647058,0,0,0,0.0
email_300,ai_phish,86,629,0,1,1,0,2,0,2,2.3255813953488373,6,1,8,9.30232558139535,0,0,0,0.0,4,0,4,4.651162790697675,5,1,7,8.13953488372093,1,0,1,1.1627906976744187
email_301,ai_phish,88,616,0,1,1,0,1,0,1,1.1363636363636365,1,0,1,1.1363636363636365,0,0,0,0.0,7,0,7,7.954545454545454,8,1,10,11.363636363636363,0,0,0,0.0
email_302,ai_phish,89,613,0,1,1,0,2,0,2,2.247191011235955,3,0,3,3.3707865168539324,2,0,2,2.247191011235955,7,1,9,10.112359550561798,7,1,9,10.112359550561798,0,0,0,0.0
email_303,ai_phish,92,639,0,1,1,0,2,0,2,2.1739130434782608,0,0,0,0.0,1,0,1,1.0869565217391304,6,0,6,6.521739130434782,7,0,7,7.608695652173913,1,0,1,1.0869565217391304
email_305,ai_phish,88,643,0,1,1,0,2,2,6,6.818181818181818,5,0,5,5.681818181818182,0,0,0,0.0,3,0,3,3.409090909090909,3,0,3,3.409090909090909,0,0,0,0.0
email_306,ai_phish,81,606,0,1,1,0,2,1,4,4.938271604938271,1,0,1,1.2345679012345678,0,0,0,0.0,4,1,6,7.407407407407407,7,1,9,11.11111111111111,0,0,0,0.0
email_307,ai_phish,86,577,0,1,1,0,2,0,2,2.3255813953488373,2,0,2,2.3255813953488373,2,0,2,2.3255813953488373,6,1,8,9.30232558139535,6,1,8,9.30232558139535,0,0,0,0.0
email_308,ai_phish,92,642,0,1,1,0,2,0,2,2.1739130434782608,0,0,0,0.0,1,0,1,1.0869565217391304,7,0,7,7.608695652173913,6,0,6,6.521739130434782,0,0,0,0.0
email_31,ai_phish,141,884,62,1,1,0,10,5,20,14.184397163120567,1,0,1,0.7092198581560284,2,0,2,1.4184397163120568,8,1,10,7.092198581560283,9,0,9,6.382978723404255,0,0,0,0.0
email_310,ai_phish,86,629,0,1,1,0,2,0,2,2.3255813953488373,6,1,8,9.30232558139535,0,0,0,0.0,4,0,4,4.651162790697675,5,1,7,8.13953488372093,1,0,1,1.1627906976744187
email_311,ai_phish,88,616,0,1,1,0,1,0,1,1.1363636363636365,1,0,1,1.1363636363636365,0,0,0,0.0,7,0,7,7.954545454545454,8,1,10,11.363636363636363,0,0,0,0.0
email_312,ai_phish,89,613,0,1,1,0,2,0,2,2.247191011235955,3,0,3,3.3707865168539324,2,0,2,2.247191011235955,7,1,9,10.112359550561798,7,1,9,10.112359550561798,0,0,0,0.0
email_313,ai_phish,92,639,0,1,1,0,2,0,2,2.1739130434782608,0,0,0,0.0,1,0,1,1.0869565217391304,6,0,6,6.521739130434782,7,0,7,7.608695652173913,1,0,1,1.0869565217391304
email_315,ai_phish,88,643,0,1,1,0,2,2,6,6.818181818181818,5,0,5,5.681818181818182,0,0,0,0.0,3,0,3,3.409090909090909,3,0,3,3.409090909090909,0,0,0,0.0
email_316,ai_phish,81,606,0,1,1,0,2,1,4,4.938271604938271,1,0,1,1.2345679012345678,0,0,0,0.0,4,1,6,7.407407407407407,7,1,9,11.11111111111111,0,0,0,0.0
email_317,ai_phish,86,577,0,1,1,0,2,0,2,2.3255813953488373,2,0,2,2.3255813953488373,2,0,2,2.3255813953488373,6,1,8,9.30232558139535,6,1,8,9.30232558139535,0,0,0,0.0
email_318,ai_phish,92,642,0,1,1,0,2,0,2,2.1739130434782608,0,0,0,0.0,1,0,1,1.0869565217391304,7,0,7,7.608695652173913,6,0,6,6.521739130434782,0,0,0,0.0
email_32,ai_phish,130,861,51,1,1,0,6,2,10,7.6923076923076925,11,0,11,8.461538461538462,3,1,5,3.8461538461538463,9,2,13,10.0,11,0,11,8.461538461538462,0,0,0,0.0
email_320,ai_phish,80,583,0,1,1,0,2,0,2,2.5,5,0,5,6.25,0,0,0,0.0,2,0,2,2.5,5,1,7,8.75,0,0,0,0.0
email_321,ai_phish,85,595,0,1,1,0,1,0,1,1.1764705882352942,1,0,1,1.1764705882352942,0,0,0,0.0,7,0,7,8.235294117647058,8,1,10,11.764705882352942,0,0,0,0.0
email_322,ai_phish,89,614,0,1,1,0,1,0,1,1.1235955056179776,3,0,3,3.3707865168539324,2,0,2,2.247191011235955,7,1,9,10.112359550561798,7,1,9,10.112359550561798,1,0,1,1.1235955056179776
email_323,ai_phish,89,628,0,1,1,0,2,0,2,2.247191011235955,0,0,0,0.0,1,0,1,1.1235955056179776,6,0,6,6.741573033707865,7,0,7,7.865168539325842,0,0,0,0.0
email_325,ai_phish,81,613,0,1,1,0,2,2,6,7.407407407407407,7,0,7,8.641975308641975,0,0,0,0.0,4,0,4,4.938271604938271,3,0,3,3.7037037037037037,0,0,0,0.0
email_326,ai_phish,81,604,0,1,1,0,3,1,5,6.172839506172839,1,0,1,1.2345679012345678,0,0,0,0.0,4,1,6,7.407407407407407,7,1,9,11.11111111111111,0,0,0,0.0
email_327,ai_phish,86,583,0,1,1,0,2,0,2,2.3255813953488373,2,0,2,2.3255813953488373,2,0,2,2.3255813953488373,6,1,8,9.30232558139535,6,1,8,9.30232558139535,0,0,0,0.0
email_328,ai_phish,90,633,0,1,1,0,2,0,2,2.2222222222222223,0,0,0,0.0,1,0,1,1.1111111111111112,7,0,7,7.777777777777778,6,0,6,6.666666666666667,1,0,1,1.1111111111111112
email_33,ai_phish,134,899,55,1,1,0,8,5,18,13.432835820895523,4,0,4,2.985074626865672,4,3,10,7.462686567164179,7,3,13,9.701492537313433,14,4,22,16.417910447761194,0,0,0,0.0
email_330,ai_phish,89,635,0,1,1,0,5,0,5,5.617977528089888,3,0,3,3.3707865168539324,2,0,2,2.247191011235955,1,0,1,1.1235955056179776,4,1,6,6.741573033707865,0,0,0,0.0
email_331,ai_phish,90,650,0,1,1,0,1,0,1,1.1111111111111112,1,0,1,1.1111111111111112,5,0,5,5.555555555555555,7,0,7,7.777777777777778,8,1,10,11.11111111111111,0,0,0,0.0
email_332,ai_phish,103,708,0,1,1,0,2,0,2,1.941747572815534,2,0,2,1.941747572815534,2,0,2,1.941747572815534,7,0,7,6.796116504854369,4,1,6,5.825242718446602,0,0,0,0.0
email_333,ai_phish,97,681,0,1,1,0,1,0,1,1.0309278350515463,0,0,0,0.0,1,0,1,1.0309278350515463,7,0,7,7.216494845360825,6,0,6,6.185567010309279,0,0,0,0.0
email_335,ai_phish,83,628,0,1,1,0,4,2,8,9.63855421686747,5,0,5,6.024096385542169,4,0,4,4.819277108433735,4,0,4,4.819277108433735,5,0,5,6.024096385542169,0,0,0,0.0
email_336,ai_phish,83,607,0,1,1,0,3,1,5,6.024096385542169,0,0,0,0.0,0,0,0,0.0,4,1,6,7.228915662650603,7,1,9,10.843373493975903,0,0,0,0.0
email_337,ai_phish,92,630,0,1,1,0,2,0,2,2.1739130434782608,1,0,1,1.0869565217391304,2,0,2,2.1739130434782608,9,0,9,9.782608695652174,5,1,7,7.608695652173913,0,0,0,0.0
email_338,ai_phish,88,621,0,1,1,0,2,0,2,2.272727272727273,0,0,0,0.0,1,0,1,1.1363636363636365,5,0,5,5.681818181818182,6,0,6,6.818181818181818,1,0,1,1.1363636363636365
email_34,ai_phish,153,982,59,1,1,0,9,4,17,11.11111111111111,3,1,5,3.2679738562091503,4,1,6,3.9215686274509802,17,3,23,15.032679738562091,20,7,34,22.22222222222222,0,0,0,0.0
email_340,ai_phish,93,666,0,1,1,0,4,0,4,4.301075268817204,0,0,0,0.0,2,0,2,2.150537634408602,2,0,2,2.150537634408602,5,1,7,7.526881720430108,0,0,0,0.0
email_341,ai_phish,93,648,0,1,1,0,1,0,1,1.075268817204301,1,0,1,1.075268817204301,1,0,1,1.075268817204301,5,0,5,5.376344086021505,5,1,7,7.526881720430108,0,0,0,0.0
email_342,ai_phish,103,730,0,1,1,0,2,0,2,1.941747572815534,2,0,2,1.941747572815534,0,0,0,0.0,7,0,7,6.796116504854369,4,1,6,5.825242718446602,0,0,0,0.0
email_343,ai_phish,97,692,0,1,1,0,1,0,1,1.0309278350515463,0,0,0,0.0,1,0,1,1.0309278350515463,7,0,7,7.216494845360825,8,0,8,8.24742268041237,0,0,0,0.0
email_345,ai_phish,83,627,0,1,1,0,4,2,8,9.63855421686747,5,0,5,6.024096385542169,4,0,4,4.819277108433735,4,0,4,4.819277108433735,5,0,5,6.024096385542169,0,0,0,0.0
email_346,ai_phish,83,605,0,1,1,0,3,1,5,6.024096385542169,0,0,0,0.0,0,0,0,0.0,4,1,6,7.228915662650603,5,1,7,8.433734939759036,0,0,0,0.0
email_347,ai_phish,92,629,0,1,1,0,2,0,2,2.1739130434782608,1,0,1,1.0869565217391304,2,0,2,2.1739130434782608,9,0,9,9.782608695652174,5,1,7,7.608695652173913,0,0,0,0.0
email_348,ai_phish,88,633,0,1,1,0,2,0,2,2.272727272727273,0,0,0,0.0,1,0,1,1.1363636363636365,5,0,5,5.681818181818182,8,0,8,9.090909090909092,1,0,1,1.1363636363636365
email_35,ai_phish,140,900,62,1,1,0,6,1,8,5.714285714285714,11,0,11,7.857142857142857,3,0,3,2.142857142857143,5,2,9,6.428571428571429,11,1,13,9.285714285714286,0,0,0,0.0
email_350,ai_phish,98,684,0,1,1,0,4,0,4,4.081632653061225,7,0,7,7.142857142857143,2,0,2,2.0408163265306123,4,0,4,4.081632653061225,6,1,8,8.16326530612245,0,0,0,0.0
email_351,ai_phish,95,676,0,1,1,0,1,0,1,1.0526315789473684,1,0,1,1.0526315789473684,6,0,6,6.315789473684211,5,0,5,5.2631578947368425,7,1,9,9.473684210526315,0,0,0,0.0
email_352,ai_phish,105,732,0,1,1,0,2,0,2,1.9047619047619047,2,0,2,1.9047619047619047,0,0,0,0.0,7,0,7,6.666666666666667,4,1,6,5.714285714285714,0,0,0,0.0
email_353,ai_phish,97,708,0,1,1,0,1,0,1,1.0309278350515463,0,0,0,0.0,1,0,1,1.0309278350515463,7,0,7,7.216494845360825,8,0,8,8.24742268041237,0,0,0,0.0
email_355,ai_phish,81,617,0,1,1,0,4,2,8,9.876543209876543,5,0,5,6.172839506172839,4,0,4,4.938271604938271,4,0,4,4.938271604938271,5,0,5,6.172839506172839,0,0,0,0.0
email_356,ai_phish,83,613,0,1,1,0,3,1,5,6.024096385542169,0,0,0,0.0,0,0,0,0.0,4,1,6,7.228915662650603,7,1,9,10.843373493975903,0,0,0,0.0
email_357,ai_phish,92,626,0,1,1,0,2,0,2,2.1739130434782608,1,0,1,1.0869565217391304,2,0,2,2.1739130434782608,9,0,9,9.782608695652174,5,1,7,7.608695652173913,0,0,0,0.0
email_358,ai_phish,88,647,0,1,1,0,2,0,2,2.272727272727273,0,0,0,0.0,1,0,1,1.1363636363636365,5,0,5,5.681818181818182,8,0,8,9.090909090909092,1,0,1,1.1363636363636365
email_36,ai_phish,135,906,50,1,1,0,9,4,17,12.592592592592593,4,1,6,4.444444444444445,4,1,6,4.444444444444445,10,2,14,10.37037037037037,20,6,32,23.703703703703702,0,0,0,0.0
email_360,ai_phish,93,644,0,1,1,0,4,0,4,4.301075268817204,3,0,3,3.225806451612903,2,0,2,2.150537634408602,3,1,5,5.376344086021505,5,2,9,9.67741935483871,0,0,0,0.0
email_361,ai_phish,91,647,0,1,1,0,1,0,1,1.098901098901099,1,0,1,1.098901098901099,2,0,2,2.197802197802198,5,0,5,5.4945054945054945,7,1,9,9.89010989010989,0,0,0,0.0
email_362,ai_phish,103,731,0,1,1,0,2,0,2,1.941747572815534,2,0,2,1.941747572815534,0,0,0,0.0,7,0,7,6.796116504854369,4,1,6,5.825242718446602,0,0,0,0.0
email_363,ai_phish,97,692,0,1,1,0,1,0,1,1.0309278350515463,0,0,0,0.0,1,0,1,1.0309278350515463,7,0,7,7.216494845360825,8,0,8,8.24742268041237,0,0,0,0.0
email_365,ai_phish,83,627,0,1,1,0,4,2,8,9.63855421686747,5,0,5,6.024096385542169,4,0,4,4.819277108433735,4,0,4,4.819277108433735,5,0,5,6.024096385542169,0,0,0,0.0
email_366,ai_phish,83,605,0,1,1,0,3,1,5,6.024096385542169,0,0,0,0.0,0,0,0,0.0,4,1,6,7.228915662650603,5,1,7,8.433734939759036,0,0,0,0.0
email_367,ai_phish,92,629,0,1,1,0,2,0,2,2.1739130434782608,1,0,1,1.0869565217391304,2,0,2,2.1739130434782608,9,0,9,9.782608695652174,5,1,7,7.608695652173913,0,0,0,0.0
email_368,ai_phish,88,633,0,1,1,0,2,0,2,2.272727272727273,0,0,0,0.0,1,0,1,1.1363636363636365,5,0,5,5.681818181818182,8,0,8,9.090909090909092,1,0,1,1.1363636363636365
email_37,ai_phish,151,999,56,1,1,0,11,4,19,12.582781456953642,5,0,5,3.3112582781456954,3,1,5,3.3112582781456954,7,2,11,7.28476821192053,16,7,30,19.867549668874172,0,0,0,0.0
email_370,ai_phish,98,695,0,1,1,0,3,0,3,3.061224489795918,6,0,6,6.122448979591836,2,0,2,2.0408163265306123,3,0,3,3.061224489795918,6,1,8,8.16326530612245,0,0,0,0.0
email_371,ai_phish,92,659,0,1,1,0,1,1,3,3.260869565217391,1,0,1,1.0869565217391304,2,0,2,2.1739130434782608,6,0,6,6.521739130434782,6,1,8,8.695652173913043,1,0,1,1.0869565217391304
email_372,ai_phish,96,656,0,1,1,0,2,0,2,2.0833333333333335,1,0,1,1.0416666666666667,2,0,2,2.0833333333333335,8,0,8,8.333333333333334,4,1,6,6.25,0,0,0,0.0
email_373,ai_phish,87,634,0,1,1,0,1,0,1,1.1494252873563218,0,0,0,0.0,1,0,1,1.1494252873563218,6,0,6,6.896551724137931,8,0,8,9.195402298850574,0,0,0,0.0
email_375,ai_phish,85,631,0,1,1,0,3,2,7,8.235294117647058,4,0,4,4.705882352941177,4,0,4,4.705882352941177,3,0,3,3.5294117647058822,6,0,6,7.0588235294117645,0,0,0,0.0
email_376,ai_phish,87,619,0,1,1,0,1,0,1,1.1494252873563218,0,0,0,0.0,3,0,3,3.4482758620689653,6,1,8,9.195402298850574,7,1,9,10.344827586206897,0,0,0,0.0
email_377,ai_phish,93,645,0,1,1,0,3,0,3,3.225806451612903,1,0,1,1.075268817204301,3,0,3,3.225806451612903,7,0,7,7.526881720430108,5,1,7,7.526881720430108,0,0,0,0.0
email_378,ai_phish,94,654,0,1,1,0,2,0,2,2.127659574468085,0,0,0,0.0,1,0,1,1.0638297872340425,6,0,6,6.382978723404255,7,0,7,7.446808510638298,1,0,1,1.0638297872340425
email_38,ai_phish,133,864,50,1,1,0,6,2,10,7.518796992481203,13,0,13,9.774436090225564,2,0,2,1.5037593984962405,6,2,10,7.518796992481203,11,1,13,9.774436090225564,0,0,0,0.0
email_380,ai_phish,89,644,0,1,1,0,4,0,4,4.49438202247191,6,0,6,6.741573033707865,2,0,2,2.247191011235955,3,0,3,3.3707865168539324,5,1,7,7.865168539325842,0,0,0,0.0
email_381,ai_phish,90,647,0,1,1,0,2,1,4,4.444444444444445,0,0,0,0.0,2,0,2,2.2222222222222223,8,0,8,8.88888888888889,6,1,8,8.88888888888889,1,0,1,1.1111111111111112
